date,area,average_price,code,houses_sold,no_of_crimes,borough_flag
2014-01-01,havering,238220,E09000016,324,1278,1
2014-02-01,havering,241908,E09000016,311,1184,1
2014-03-01,havering,245103,E09000016,346,1232,1
2014-04-01,havering,250368,E09000016,293,1297,1
2014-05-01,havering,254228,E09000016,341,1302,1
2014-06-01,havering,257606,E09000016,373,1130,1
2014-07-01,havering,260948,E09000016,403,1234,1
2014-08-01,havering,266686,E09000016,339,1416,1
2014-09-01,havering,270886,E09000016,470,1225,1
2014-10-01,havering,273962,E09000016,395,1341,1
2014-11-01,havering,274137,E09000016,297,1273,1
2014-12-01,havering,277155,E09000016,354,1332,1
2015-01-01,havering,277717,E09000016,253,1277,1
2015-02-01,havering,279585,E09000016,291,1194,1
2015-03-01,havering,280771,E09000016,289,1338,1
2015-04-01,havering,280778,E09000016,253,1204,1
2015-05-01,havering,283068,E09000016,307,1283,1
2015-06-01,havering,284547,E09000016,383,1429,1
2015-07-01,havering,291467,E09000016,446,1475,1
2015-08-01,havering,294484,E09000016,398,1333,1
2015-09-01,havering,299875,E09000016,458,1329,1
2015-10-01,havering,304681,E09000016,394,1528,1
2015-11-01,havering,310577,E09000016,386,1512,1
2015-12-01,havering,314588,E09000016,330,1481,1
2016-01-01,havering,317749,E09000016,312,1370,1
2016-02-01,havering,323930,E09000016,302,1435,1
2016-03-01,havering,331305,E09000016,542,1473,1
2016-04-01,havering,333585,E09000016,190,1484,1
2016-05-01,havering,337018,E09000016,263,1563,1
2016-06-01,havering,339384,E09000016,287,1523,1
2016-07-01,havering,347875,E09000016,332,1457,1
2016-08-01,havering,350706,E09000016,328,1374,1
2016-09-01,havering,356744,E09000016,355,1410,1
2016-10-01,havering,355900,E09000016,244,1453,1
2016-11-01,havering,356721,E09000016,328,1453,1
2016-12-01,havering,350730,E09000016,295,1476,1
2017-01-01,havering,352069,E09000016,284,1522,1
2017-02-01,havering,354492,E09000016,293,1355,1
2017-03-01,havering,357491,E09000016,347,1615,1
2017-04-01,havering,354342,E09000016,254,1544,1
2017-05-01,havering,351822,E09000016,259,1684,1
2017-06-01,havering,354892,E09000016,276,1624,1
2017-07-01,havering,363884,E09000016,345,1539,1
2017-08-01,havering,367635,E09000016,363,1611,1
2017-09-01,havering,369568,E09000016,327,1499,1
2017-10-01,havering,367189,E09000016,282,1673,1
2017-11-01,havering,366434,E09000016,288,1700,1
2017-12-01,havering,365934,E09000016,282,1599,1
2018-01-01,havering,363914,E09000016,248,1527,1
2018-02-01,havering,365634,E09000016,249,1391,1
2018-03-01,havering,365567,E09000016,289,1581,1
2018-04-01,havering,369070,E09000016,230,1533,1
2018-05-01,havering,370667,E09000016,257,1716,1
2018-06-01,havering,371658,E09000016,296,1476,1
2018-07-01,havering,373762,E09000016,339,1582,1
2018-08-01,havering,373002,E09000016,346,1521,1
2018-09-01,havering,373028,E09000016,326,1514,1
2018-10-01,havering,372731,E09000016,327,1606,1
2018-11-01,havering,371659,E09000016,347,1670,1
2018-12-01,havering,372295,E09000016,262,1590,1
2019-01-01,havering,367019,E09000016,224,1557,1
2019-02-01,havering,364624,E09000016,223,1494,1
2019-03-01,havering,359576,E09000016,257,1610,1
2019-04-01,havering,358877,E09000016,213,1578,1
2019-05-01,havering,360927,E09000016,222,1754,1
2019-06-01,havering,365296,E09000016,246,1557,1
2019-07-01,havering,367266,E09000016,283,1655,1
2019-08-01,havering,367402,E09000016,309,1529,1
2019-09-01,havering,366415,E09000016,272,1482,1
2019-10-01,havering,367546,E09000016,283,1822,1
2019-11-01,havering,366351,E09000016,292,1600,1
2019-12-01,havering,366567,E09000016,NaN,1517,1
2012-01-01,hillingdon,254453,E09000017,232,2022,1
2012-02-01,hillingdon,256005,E09000017,259,1723,1
2012-03-01,hillingdon,252970,E09000017,345,2035,1
2012-04-01,hillingdon,254685,E09000017,187,1822,1
2012-05-01,hillingdon,256016,E09000017,220,1853,1
2012-06-01,hillingdon,258456,E09000017,275,1752,1
2012-07-01,hillingdon,261570,E09000017,296,1703,1
2012-08-01,hillingdon,262453,E09000017,320,1866,1
2012-09-01,hillingdon,265773,E09000017,264,1613,1
2012-10-01,hillingdon,268133,E09000017,291,1770,1
2012-11-01,hillingdon,268475,E09000017,330,1750,1
2012-12-01,hillingdon,266729,E09000017,279,1665,1
2013-01-01,hillingdon,265336,E09000017,194,1652,1
2013-02-01,hillingdon,262471,E09000017,215,1541,1
2013-03-01,hillingdon,261561,E09000017,278,1652,1
2013-04-01,hillingdon,263019,E09000017,210,1548,1
2013-05-01,hillingdon,268040,E09000017,251,1612,1
2013-06-01,hillingdon,271751,E09000017,257,1544,1
2013-07-01,hillingdon,272369,E09000017,330,1654,1
2013-08-01,hillingdon,271615,E09000017,304,1465,1
2013-09-01,hillingdon,273029,E09000017,303,1461,1
2013-10-01,hillingdon,276683,E09000017,332,1886,1
2013-11-01,hillingdon,278967,E09000017,359,1650,1
2013-12-01,hillingdon,282296,E09000017,322,1445,1
2014-01-01,hillingdon,282892,E09000017,340,1634,1
2014-02-01,hillingdon,286928,E09000017,288,1520,1
2014-03-01,hillingdon,287162,E09000017,291,1849,1
2014-04-01,hillingdon,291282,E09000017,278,1750,1
2014-05-01,hillingdon,300060,E09000017,299,1859,1
2014-06-01,hillingdon,307903,E09000017,305,1863,1
2014-07-01,hillingdon,313332,E09000017,309,1919,1
2014-08-01,hillingdon,315051,E09000017,335,1724,1
2014-09-01,hillingdon,318437,E09000017,333,1767,1
2014-10-01,hillingdon,320560,E09000017,338,1987,1
2014-11-01,hillingdon,321914,E09000017,354,2006,1
2014-12-01,hillingdon,323862,E09000017,361,1755,1
2015-01-01,hillingdon,330607,E09000017,244,1793,1
2015-02-01,hillingdon,335058,E09000017,292,1758,1
2015-03-01,hillingdon,338726,E09000017,270,1838,1
2015-04-01,hillingdon,339858,E09000017,256,1735,1
2015-05-01,hillingdon,342641,E09000017,280,1840,1
2015-06-01,hillingdon,345462,E09000017,333,1922,1
2015-07-01,hillingdon,348922,E09000017,416,1789,1
2015-08-01,hillingdon,357137,E09000017,368,1715,1
2015-09-01,hillingdon,364789,E09000017,372,1789,1
2015-10-01,hillingdon,373030,E09000017,386,1972,1
2015-11-01,hillingdon,376566,E09000017,320,1908,1
2015-12-01,hillingdon,380185,E09000017,302,1922,1
2016-01-01,hillingdon,384181,E09000017,271,1838,1
2016-02-01,hillingdon,390840,E09000017,274,1797,1
2016-03-01,hillingdon,393897,E09000017,604,1753,1
2016-04-01,hillingdon,394462,E09000017,172,1704,1
2016-05-01,hillingdon,397012,E09000017,210,2049,1
2016-06-01,hillingdon,401761,E09000017,249,1813,1
2016-07-01,hillingdon,407913,E09000017,281,2000,1
2016-08-01,hillingdon,407473,E09000017,351,1862,1
2016-09-01,hillingdon,405838,E09000017,235,1912,1
2016-10-01,hillingdon,406859,E09000017,252,2004,1
2016-11-01,hillingdon,407782,E09000017,286,1883,1
2016-12-01,hillingdon,411479,E09000017,241,2123,1
2017-01-01,hillingdon,410397,E09000017,211,2169,1
2017-02-01,hillingdon,414500,E09000017,236,2140,1
2017-03-01,hillingdon,413466,E09000017,274,2588,1
2017-04-01,hillingdon,411933,E09000017,234,2152,1
2017-05-01,hillingdon,409104,E09000017,308,2516,1
2017-06-01,hillingdon,410610,E09000017,294,2301,1
2017-07-01,hillingdon,415980,E09000017,284,2402,1
2017-08-01,hillingdon,414570,E09000017,354,2266,1
2017-09-01,hillingdon,419452,E09000017,286,2376,1
2017-10-01,hillingdon,418375,E09000017,265,2589,1
2017-11-01,hillingdon,415390,E09000017,279,2475,1
2017-12-01,hillingdon,409263,E09000017,286,2449,1
2018-01-01,hillingdon,404925,E09000017,223,2349,1
2018-02-01,hillingdon,407208,E09000017,236,2190,1
2018-03-01,hillingdon,406259,E09000017,277,2167,1
2018-04-01,hillingdon,408618,E09000017,249,1944,1
2018-05-01,hillingdon,411591,E09000017,204,2049,1
2018-06-01,hillingdon,415960,E09000017,236,2021,1
2018-07-01,hillingdon,416300,E09000017,241,2157,1
2018-08-01,hillingdon,414743,E09000017,312,1924,1
2018-09-01,hillingdon,410924,E09000017,251,1967,1
2018-10-01,hillingdon,408510,E09000017,284,2236,1
2018-11-01,hillingdon,407232,E09000017,285,2383,1
2018-12-01,hillingdon,410922,E09000017,219,2179,1
2019-01-01,hillingdon,413405,E09000017,211,2236,1
2019-02-01,hillingdon,414256,E09000017,174,2108,1
2019-03-01,hillingdon,410380,E09000017,248,2324,1
2019-04-01,hillingdon,405309,E09000017,210,2191,1
2019-05-01,hillingdon,401452,E09000017,254,2188,1
2019-06-01,hillingdon,395374,E09000017,262,2276,1
2019-07-01,hillingdon,398057,E09000017,217,2356,1
2019-08-01,hillingdon,396258,E09000017,261,2271,1
2019-09-01,hillingdon,404082,E09000017,221,2269,1
2019-10-01,hillingdon,403438,E09000017,270,2475,1
2019-11-01,hillingdon,408048,E09000017,216,2441,1
2019-12-01,hillingdon,407357,E09000017,NaN,2231,1
2012-01-01,hounslow,257406,E09000018,180,2244,1
2012-02-01,hounslow,260828,E09000018,174,1882,1
2012-03-01,hounslow,257915,E09000018,265,2216,1
2012-04-01,hounslow,260540,E09000018,160,1979,1
2012-05-01,hounslow,262525,E09000018,180,2026,1
2012-06-01,hounslow,267725,E09000018,214,2022,1
2012-07-01,hounslow,272301,E09000018,184,2060,1
2012-08-01,hounslow,273858,E09000018,217,1946,1
2012-09-01,hounslow,276542,E09000018,191,1881,1
2012-10-01,hounslow,276191,E09000018,183,1953,1
2012-11-01,hounslow,275008,E09000018,252,1850,1
2012-12-01,hounslow,274659,E09000018,169,1745,1
2013-01-01,hounslow,272498,E09000018,181,1785,1
2013-02-01,hounslow,270717,E09000018,189,1541,1
2013-03-01,hounslow,278596,E09000018,187,1723,1
2013-04-01,hounslow,286086,E09000018,176,1585,1
2013-05-01,hounslow,293606,E09000018,208,1642,1
2013-06-01,hounslow,290398,E09000018,239,1574,1
2013-07-01,hounslow,291505,E09000018,273,1772,1
2013-08-01,hounslow,296701,E09000018,271,1716,1
2013-09-01,hounslow,300388,E09000018,261,1664,1
2013-10-01,hounslow,303709,E09000018,300,1734,1
2013-11-01,hounslow,301046,E09000018,306,1734,1
2013-12-01,hounslow,301678,E09000018,259,1546,1
2014-01-01,hounslow,302920,E09000018,257,1529,1
2014-02-01,hounslow,303206,E09000018,254,1586,1
2014-03-01,hounslow,306569,E09000018,264,1600,1
2014-04-01,hounslow,304119,E09000018,285,1652,1
2014-05-01,hounslow,309377,E09000018,298,1717,1
2014-06-01,hounslow,313803,E09000018,317,1769,1
2014-07-01,hounslow,331298,E09000018,272,1732,1
2014-08-01,hounslow,341611,E09000018,263,1652,1
2014-09-01,hounslow,347664,E09000018,273,1650,1
2014-10-01,hounslow,346246,E09000018,281,1919,1
2014-11-01,hounslow,345727,E09000018,280,1776,1
2014-12-01,hounslow,341770,E09000018,291,1780,1
2015-01-01,hounslow,335140,E09000018,266,1735,1
2015-02-01,hounslow,329890,E09000018,207,1695,1
2015-03-01,hounslow,335900,E09000018,240,1762,1
2015-04-01,hounslow,339849,E09000018,229,1629,1
2015-05-01,hounslow,347485,E09000018,280,1831,1
2015-06-01,hounslow,349265,E09000018,319,1859,1
2015-07-01,hounslow,354912,E09000018,305,1981,1
2015-08-01,hounslow,358655,E09000018,275,1754,1
2015-09-01,hounslow,365749,E09000018,313,1799,1
2015-10-01,hounslow,364875,E09000018,342,1925,1
2015-11-01,hounslow,366734,E09000018,277,1952,1
2015-12-01,hounslow,368802,E09000018,280,1875,1
2016-01-01,hounslow,375818,E09000018,192,1774,1
2016-02-01,hounslow,376991,E09000018,204,1781,1
2016-03-01,hounslow,382232,E09000018,490,1776,1
2016-04-01,hounslow,383043,E09000018,189,1784,1
2016-05-01,hounslow,392697,E09000018,167,2005,1
2016-06-01,hounslow,388955,E09000018,231,1917,1
2016-07-01,hounslow,395611,E09000018,205,1968,1
2016-08-01,hounslow,398008,E09000018,211,1923,1
2016-09-01,hounslow,388796,E09000018,289,1929,1
2016-10-01,hounslow,384391,E09000018,264,2195,1
2016-11-01,hounslow,379542,E09000018,251,1954,1
2016-12-01,hounslow,391460,E09000018,251,1852,1
2017-01-01,hounslow,399157,E09000018,158,1870,1
2017-02-01,hounslow,400437,E09000018,178,1824,1
2017-03-01,hounslow,410459,E09000018,257,2126,1
2017-04-01,hounslow,410358,E09000018,199,1875,1
2017-05-01,hounslow,404889,E09000018,171,2197,1
2017-06-01,hounslow,395163,E09000018,217,2151,1
2017-07-01,hounslow,394568,E09000018,183,2188,1
2017-08-01,hounslow,402393,E09000018,232,2147,1
2017-09-01,hounslow,397360,E09000018,305,2017,1
2017-10-01,hounslow,397339,E09000018,266,2258,1
2017-11-01,hounslow,394683,E09000018,265,2246,1
2017-12-01,hounslow,404048,E09000018,229,1979,1
2018-01-01,hounslow,402928,E09000018,204,2157,1
2018-02-01,hounslow,401662,E09000018,159,1901,1
2018-03-01,hounslow,393946,E09000018,207,2093,1
2018-04-01,hounslow,387621,E09000018,160,2036,1
2018-05-01,hounslow,390499,E09000018,155,2238,1
2018-06-01,hounslow,399965,E09000018,202,2030,1
2018-07-01,hounslow,404184,E09000018,235,2279,1
2018-08-01,hounslow,396290,E09000018,232,1926,1
2018-09-01,hounslow,388292,E09000018,201,2022,1
2018-10-01,hounslow,392468,E09000018,192,2373,1
2018-11-01,hounslow,400685,E09000018,202,2260,1
2018-12-01,hounslow,401033,E09000018,153,2156,1
2019-01-01,hounslow,397052,E09000018,158,2121,1
2019-02-01,hounslow,390405,E09000018,146,2191,1
2019-03-01,hounslow,393727,E09000018,167,2376,1
2019-04-01,hounslow,395993,E09000018,155,2225,1
2019-05-01,hounslow,398862,E09000018,132,2165,1
2019-06-01,hounslow,401748,E09000018,138,2276,1
2019-07-01,hounslow,398001,E09000018,129,2415,1
2019-08-01,hounslow,402410,E09000018,185,2073,1
2019-09-01,hounslow,406757,E09000018,167,2242,1
2019-10-01,hounslow,413672,E09000018,206,2287,1
2019-11-01,hounslow,410452,E09000018,173,2275,1
2019-12-01,hounslow,413137,E09000018,NaN,2291,1
2012-01-01,islington,428084,E09000019,213,2105,1
2012-02-01,islington,433723,E09000019,224,1956,1
2012-03-01,islington,435820,E09000019,221,2489,1
2012-04-01,islington,440525,E09000019,194,2361,1
2012-05-01,islington,453351,E09000019,234,2529,1
2012-06-01,islington,454417,E09000019,274,2336,1
2012-07-01,islington,435077,E09000019,291,2545,1
2012-08-01,islington,423993,E09000019,292,2442,1
2012-09-01,islington,429896,E09000019,251,2173,1
2012-10-01,islington,446416,E09000019,231,2426,1
2012-11-01,islington,461722,E09000019,225,2379,1
2012-12-01,islington,462059,E09000019,187,2276,1
2013-01-01,islington,477205,E09000019,167,2208,1
2013-02-01,islington,467113,E09000019,165,2125,1
2013-03-01,islington,473635,E09000019,226,2064,1
2013-04-01,islington,475031,E09000019,166,1899,1
2013-05-01,islington,479123,E09000019,238,2103,1
2013-06-01,islington,485856,E09000019,278,1989,1
2013-07-01,islington,491034,E09000019,320,2113,1
2013-08-01,islington,505021,E09000019,316,1981,1
2013-09-01,islington,510600,E09000019,250,2066,1
2013-10-01,islington,515581,E09000019,278,2166,1
2013-11-01,islington,529150,E09000019,300,2101,1
2013-12-01,islington,539846,E09000019,294,1871,1
2014-01-01,islington,548119,E09000019,220,2081,1
2014-02-01,islington,551565,E09000019,206,1982,1
2014-03-01,islington,557872,E09000019,214,2258,1
2014-04-01,islington,558630,E09000019,225,2079,1
2014-05-01,islington,570688,E09000019,264,2119,1
2014-06-01,islington,581267,E09000019,262,1991,1
2014-07-01,islington,599523,E09000019,310,2106,1
2014-08-01,islington,610837,E09000019,249,1954,1
2014-09-01,islington,620725,E09000019,228,2257,1
2014-10-01,islington,616689,E09000019,223,2302,1
2014-11-01,islington,601115,E09000019,187,2312,1
2014-12-01,islington,605026,E09000019,288,2253,1
2015-01-01,islington,616322,E09000019,174,2198,1
2015-02-01,islington,636242,E09000019,168,2181,1
2015-03-01,islington,630006,E09000019,235,2473,1
2015-04-01,islington,641172,E09000019,209,2385,1
2015-05-01,islington,644322,E09000019,172,2494,1
2015-06-01,islington,651604,E09000019,215,2404,1
2015-07-01,islington,646180,E09000019,214,2397,1
2015-08-01,islington,646005,E09000019,222,2213,1
2015-09-01,islington,657610,E09000019,194,2192,1
2015-10-01,islington,656970,E09000019,184,2399,1
2015-11-01,islington,652896,E09000019,197,2400,1
2015-12-01,islington,638445,E09000019,198,2427,1
2016-01-01,islington,638496,E09000019,170,2420,1
2016-02-01,islington,628362,E09000019,172,2232,1
2016-03-01,islington,646021,E09000019,529,2186,1
2016-04-01,islington,640534,E09000019,163,2164,1
2016-05-01,islington,645784,E09000019,141,2227,1
2016-06-01,islington,632660,E09000019,153,2522,1
2016-07-01,islington,648907,E09000019,221,2649,1
2016-08-01,islington,657819,E09000019,161,2266,1
2016-09-01,islington,647014,E09000019,163,2183,1
2016-10-01,islington,634621,E09000019,156,2308,1
2016-11-01,islington,637573,E09000019,148,2303,1
2016-12-01,islington,647853,E09000019,163,2392,1
2017-01-01,islington,639571,E09000019,133,2321,1
2017-02-01,islington,622393,E09000019,115,2261,1
2017-03-01,islington,621583,E09000019,158,2890,1
2017-04-01,islington,638977,E09000019,127,2424,1
2017-05-01,islington,659548,E09000019,116,2891,1
2017-06-01,islington,665437,E09000019,173,3068,1
2017-07-01,islington,667847,E09000019,151,3017,1
2017-08-01,islington,673655,E09000019,167,2836,1
2017-09-01,islington,670683,E09000019,160,2663,1
2017-10-01,islington,657949,E09000019,127,2781,1
2017-11-01,islington,644362,E09000019,132,2600,1
2017-12-01,islington,639371,E09000019,135,2458,1
2018-01-01,islington,652264,E09000019,120,2591,1
2018-02-01,islington,646991,E09000019,117,2044,1
2018-03-01,islington,651933,E09000019,133,2133,1
2018-04-01,islington,637412,E09000019,124,2345,1
2018-05-01,islington,651023,E09000019,131,2380,1
2018-06-01,islington,655134,E09000019,119,2555,1
2018-07-01,islington,677798,E09000019,159,2697,1
2018-08-01,islington,667866,E09000019,190,2293,1
2018-09-01,islington,660512,E09000019,188,2365,1
2018-10-01,islington,634943,E09000019,155,2621,1
2018-11-01,islington,636823,E09000019,171,2368,1
2018-12-01,islington,625190,E09000019,145,2399,1
2019-01-01,islington,635328,E09000019,128,2478,1
2019-02-01,islington,627120,E09000019,156,2206,1
2019-03-01,islington,627543,E09000019,165,2512,1
2019-04-01,islington,619883,E09000019,129,2524,1
2019-05-01,islington,623358,E09000019,142,2519,1
2019-06-01,islington,627183,E09000019,143,2317,1
2019-07-01,islington,632614,E09000019,168,2846,1
2019-08-01,islington,649329,E09000019,172,2466,1
2019-09-01,islington,656948,E09000019,115,2533,1
2019-10-01,islington,645971,E09000019,142,2842,1
2019-11-01,islington,629164,E09000019,130,2653,1
2019-12-01,islington,645161,E09000019,NaN,2421,1
2012-01-01,kensington and chelsea,929644,E09000020,187,1748,1
2012-02-01,kensington and chelsea,933654,E09000020,167,1536,1
2012-03-01,kensington and chelsea,941251,E09000020,159,1887,1
2012-04-01,kensington and chelsea,970715,E09000020,170,1720,1
2012-05-01,kensington and chelsea,974635,E09000020,190,1801,1
2012-06-01,kensington and chelsea,1030803,E09000020,190,1676,1
2012-07-01,kensington and chelsea,1032875,E09000020,234,1713,1
2012-08-01,kensington and chelsea,1042777,E09000020,173,2458,1
2012-09-01,kensington and chelsea,1058206,E09000020,196,1635,1
2012-10-01,kensington and chelsea,1077366,E09000020,181,1778,1
2012-11-01,kensington and chelsea,1071778,E09000020,184,1683,1
2012-12-01,kensington and chelsea,1044834,E09000020,189,1723,1
2013-01-01,kensington and chelsea,1067550,E09000020,181,1663,1
2013-02-01,kensington and chelsea,1060810,E09000020,145,1583,1
2013-03-01,kensington and chelsea,1076419,E09000020,206,1412,1
2013-04-01,kensington and chelsea,1043141,E09000020,174,1455,1
2013-05-01,kensington and chelsea,1086593,E09000020,221,1405,1
2013-06-01,kensington and chelsea,1122471,E09000020,219,1415,1
2013-07-01,kensington and chelsea,1159559,E09000020,280,1487,1
2013-08-01,kensington and chelsea,1189245,E09000020,249,2167,1
2013-09-01,kensington and chelsea,1217729,E09000020,258,1465,1
2013-10-01,kensington and chelsea,1172514,E09000020,221,1476,1
2013-11-01,kensington and chelsea,1168770,E09000020,262,1482,1
2013-12-01,kensington and chelsea,1154073,E09000020,230,1399,1
2014-01-01,kensington and chelsea,1204771,E09000020,280,1402,1
2014-02-01,kensington and chelsea,1198222,E09000020,222,1347,1
2014-03-01,kensington and chelsea,1209578,E09000020,222,1473,1
2014-04-01,kensington and chelsea,1231111,E09000020,267,1531,1
